4	2066.312088
4	2113.101653
4	2248.828360
4	2192.684328
4	2034.629392
4	2391.286153
4	3016.973493
4	2289.151938
4	1393.568958
4	1659.136950
4	1586.322096
4	1808.851434
4	2148.107732
4	3188.704334
4	3049.412683
4	2896.502184
4	3707.301159
4	2773.040500
4	2737.378631
4	2637.283809
4	2008.487870
4	1129.542739
4	1354.068638
4	1515.084943
4	1617.335246
4	2554.232747
4	1291.265621
4	1772.782471
4	1810.970861
4	2011.756706
4	871.010337
4	1411.042252
4	2058.871368
4	1563.797463
4	194.854554
4	1896.888912
4	93.363612
4	1182.539101
4	1613.710081
4	1512.824974
4	1626.063852
4	22.985905
4	1804.650223
4	2187.087871
4	1901.296114
4	1532.362735
4	1688.998036
4	1647.951432
4	1776.577601
4	1215.904517
4	2599.543000
4	2247.953800
4	1826.744267
4	2889.772517
4	3010.642622
4	2813.548926
4	1800.238352
4	726.162623
4	2313.133509
4	638.754378
4	402.352960
4	555.354085
4	275.834676
4	1752.808437
4	2200.394311
4	2634.303372
4	529.453498
4	2803.704254
4	653.982887
4	449.805729
4	728.406392
4	1569.407847
4	90.755508
4	250.782190
4	90.393307
4	209.491428
4	103.073880
4	206.664902
4	28.568799
4	209.245469
4	293.184114
4	44.515412
4	5.234762
4	1789.533021
4	1576.009355
4	2000.372069
4	302.052933
4	28.444010
4	3478.381857
4	2741.851902
4	3569.911359
4	1638.173371
4	2082.482986
4	1913.399537
4	197.198947
4	50.094456
4	1216.921044
4	1282.613659
4	242.548133
4	277.213033
4	258.673651
4	116.223958
4	1099.957542
4	368.584918
4	2465.197573
4	217.067261
4	86.402360
4	280.352111
4	172.081883
4	3344.380938
4	1454.124552
4	1832.011842
4	1541.917807
4	1677.677825
4	1581.115161
4	1066.866953
4	1915.789554
4	65.935890
4	2754.987906
4	36.719095
4	1180.089994
4	44.674221
4	93.030266
4	713.407204
4	12.591020
4	2090.379655
4	2237.146475
4	202.891735
4	104.998043
4	1020.930088
4	667.635629
4	1709.965852
4	536.925436
4	55.779006
4	1901.249121
4	70.964761
4	2812.093125
4	476.939043
4	41.376699
4	1537.754172
4	2449.083553
4	1613.480956
4	1326.281055
4	443.452294
4	404.654825
4	690.293098
4	525.370123
4	2975.969050
4	52.187608
4	1008.974831
4	1723.300051
4	1739.508589
4	905.413285
4	557.389056
4	48.591417
4	265.848562
4	1851.875858
4	523.160307
4	171.268127
4	295.195022
4	1060.810990
4	1511.795787
4	1837.397657
4	1835.606732
4	1751.193876
4	2486.448854
4	2452.856106
4	2105.063731
4	2907.230282
4	2557.492430
4	3286.716734
4	1506.128437
4	1128.091393
4	905.215763
4	405.704695
4	2167.617528
4	438.207870
4	50.966347
4	1144.526189
4	1315.974749
4	964.855151
4	1436.166699
4	564.047924
4	1075.535966
4	713.456576
4	1351.223533
4	1563.809691
4	1246.124553
4	1793.162313
4	1156.199019
4	1867.926396
4	2334.812048
4	2493.417378
4	1397.635759
4	1834.613282
4	2859.176957
4	1991.409061
4	1732.297650
4	1806.707583
4	842.354955
4	1767.930796
4	1791.177377
4	2618.561938
4	2579.580044
4	2738.623075
4	2379.337830
4	2452.465095
4	1987.060264
4	2621.053349
4	2074.882510
4	2468.776154
4	1668.170801
4	2235.501099
4	1280.121253
4	1690.345591
4	1734.202284
4	1698.055217
4	1967.222145
4	2118.594694
4	3193.643372
4	2810.986459
4	2434.090904
4	1155.229319
4	2417.742361
4	2713.387583
4	3133.116731
4	1887.476218
4	2351.032691
4	2789.828286
4	1836.989248
4	2132.678175
4	1999.968001
4	2112.302685
4	2109.108396
4	2882.891194
4	175.116229
4	2408.193638
4	2603.542901
4	2330.567726
4	2439.815843
4	1367.927303
4	2099.966821
4	2669.742210
4	1738.392752
4	2628.493926
4	2210.628703
4	2950.827412
4	1792.824757
4	838.667960
4	1973.928354
4	2899.113741
4	1413.347655
4	2575.414577
4	2755.010676
4	1869.920828
4	2820.468705
4	2638.097826
4	516.925698
4	612.428752
4	395.962137
4	520.394792
4	1364.638132
4	2772.302480
4	2416.971004
4	691.203946
4	2169.136228
4	401.321793
4	355.471254
4	1973.087092
4	1490.763972
4	1210.802538
4	1603.031653
4	2609.419482
4	1281.095388
4	2001.869746
4	1679.337266
4	1510.879846
4	1742.390979
4	1808.331344
4	1862.145378
4	1412.888368
4	753.925786
4	2421.550834
4	2196.448124
4	566.574164
4	66.619549
4	2864.631823
4	2963.296608
4	1555.379279
4	1711.578486
4	1811.515441
4	1263.281829
4	1232.671717
4	1908.477073
4	2685.147643
4	2135.825700
4	2385.075154
4	2252.130515
4	1974.805432
4	2225.833018
4	1742.922428
4	1458.044762
4	1778.821353
4	1664.317206
4	1079.636119
4	3438.091996
4	3276.475561
4	3371.498699
4	2290.016900
4	3411.461487
4	2573.966134
4	3105.339320
4	1066.170826
4	2226.283954
4	2213.481430
4	1403.755045
4	2119.829735
4	85.929684
4	1888.427903
4	2353.085130
4	2499.675042
4	2182.100665
4	2320.934130
4	2538.863655
4	643.452198
4	1670.567442
4	64.343112
4	623.378048
4	729.969100
4	683.432636
4	783.222742
4	800.828698
4	2030.341422
4	2490.722060
4	1845.396382
4	1814.371638
4	1871.779370
4	1164.887495
4	1326.258188
4	1349.052493
4	883.188593
4	615.899318
4	1246.613885
4	416.257520
4	854.825791
4	72.609940
4	1158.356616
4	2538.824981
4	1487.800778
4	1101.343419
4	1019.682940
4	1240.959609
4	747.222760
4	2133.788542
4	1915.389581
4	2837.139671
4	140.774766
4	1896.115618
4	1519.322747
4	1277.431239
4	1749.117133
4	1303.706176
4	2423.384693
4	1333.790379
4	1728.674211
4	2046.839884
4	1552.508155
4	1470.808857
4	1097.080668
4	1997.463222
4	1831.904448
4	1057.004239
4	1302.358049
4	646.339714
4	289.270076
4	352.244520
4	462.426035
4	1009.677761
4	1578.372509
4	1728.629387
4	2060.632037
4	1319.774846
4	1527.358815
4	1554.535435
4	1354.620747
4	103.789866
4	1363.259608
4	1763.186431
4	2442.927115
4	1468.821330
4	2589.710820
4	1579.047929
4	1983.713710
4	1837.184992
4	2097.495800
4	1068.999652
4	1014.753501
4	2302.110575
4	1068.724317
4	3365.405649
4	2695.468648
4	1562.514649
4	2489.943740
4	2682.528158
4	3148.163597
4	1958.779445
4	2165.162961
4	1353.722195
4	1326.483373
4	2475.621319
4	1598.526798
4	2406.032404
4	710.192974
4	2356.767458
4	1041.966232
4	1819.035111
4	1832.172957
4	2182.305431
4	1596.192124
4	2201.445469
4	2352.476216
4	2336.197511
4	3029.660375
4	2209.617581
4	2345.936486
4	1599.015007
4	1769.607696
4	189.752925
4	1291.866152
4	676.328241
4	489.174328
4	336.394863
4	1822.861601
4	2275.147202
4	2170.364969
4	2863.704832
4	1982.978116
4	48.371419
4	2045.307655
4	2326.468700
4	1963.460009
4	1740.628889
4	1055.829074
4	458.846094
4	1652.370904
4	1324.627879
4	639.397636
4	507.620397
4	498.274972
4	2539.769617
4	1838.596930
4	1877.123496
4	1756.058842
4	1802.392857
4	1275.521593
4	2533.576219
4	2447.201625
4	2259.136513
4	2610.969466
4	1922.385604
4	3078.776658
4	2278.721865
4	3423.789861
4	1508.391180
4	1692.562879
4	2011.113413
4	1295.761435
4	1786.882141
4	1111.670652
4	1557.455305
4	683.851396
4	621.903504
4	1561.136445
4	1443.274270
4	1012.526984
4	561.067420
4	3130.341145
4	1353.663555
4	1995.016449
4	1459.419385
4	1348.541283
4	1851.131967
4	1578.651579
4	1215.566053
4	627.183382
4	3245.283386
4	2632.434489
4	3247.744441
4	4304.667120
4	147.723529
4	2536.326537
4	1007.994404
4	392.793188
4	1322.840562
4	1751.445380
4	1633.239694
4	1198.805031
4	2032.826075
4	1889.891161
4	3404.307470
4	3129.652097
4	2055.244985
4	2716.376354
4	1714.565923
4	1051.764703
4	1604.405055
4	373.764289
4	454.953465
4	1815.827845
4	1889.884018
4	2376.555753
4	1777.904207
4	1697.922592
4	960.149937
4	864.467117
4	1932.016213
4	1877.398376
4	1463.299712
4	1840.051669
4	2237.056392
4	1463.803077
4	1820.936398
4	1546.061023
4	2192.318991
4	1500.213030
4	1492.606374
4	543.814303
4	603.853430
4	2791.153996
4	1456.626046
4	1924.335142
4	1952.800805
4	1517.667163
4	973.380951
4	1865.076627
4	2347.395799
4	1792.153236
4	1662.308647
4	1483.391210
4	1708.303723
4	2181.010811
4	1471.408329
4	2592.433206
4	1916.068534
4	1710.907893
4	2018.301962
4	2905.827928
4	1925.202050
4	2277.582665
4	1737.921446
4	2332.405036
4	1268.115023
4	1999.644063
4	1831.193279
4	2669.043895
4	132.622418
4	1528.628927
4	1934.995753
4	1583.486140
4	1638.737124
4	1719.167167
4	1108.864429
4	1579.307284
4	46.794480
4	2150.348034
4	1296.379601
4	1424.647542
4	861.291576
4	1659.938383
4	2548.108284
4	1634.619943
4	1308.242122
4	1287.773620
4	2526.388124
4	2182.191138
4	1688.698554
4	1401.066492
4	1974.509088
4	783.830517
4	1889.619752
4	2252.972798
4	2069.506443
4	2602.939760
4	609.968099
4	2670.162800
4	2752.053720
4	2212.355118
4	1376.574285
4	1397.411156
4	181.450793
4	210.672678
4	193.922470
4	1834.586356
4	2423.643123
4	2589.761120
4	3723.437925
4	1681.766124
4	1920.554349
4	1538.847434
4	2529.705062
4	2339.854508
4	2770.839135
4	1412.090317
4	2173.927221
4	727.637604
4	2161.909745
4	1777.717730
4	1564.411515
4	1776.164231
4	1704.843802
4	2192.939174
4	2253.140314
4	1870.889889
4	1646.242287
4	1588.739018
4	1832.743801
4	1981.928773
4	1464.598458
4	1859.531026
4	2187.920491
4	2779.619276
4	2952.430441
4	2651.355970
4	2648.711931
4	83.476175
4	2647.512794
4	2147.457303
4	1953.060152
4	1937.736646
4	1851.865569
4	1575.378721
4	2145.098771
4	2384.637213
4	2581.557867
4	2058.388241
4	3826.828363
4	1785.207414
4	1844.324276
4	2175.961285
4	1873.968146
4	3158.310304
4	3071.187045
4	2584.794173
4	3154.146283
4	136.026180
4	2704.486202
4	2325.565170
4	2581.158062
4	2390.274451
4	2063.540540
4	2123.958464
4	731.413325
4	2591.553092
4	2215.649130
4	1770.629158
4	3119.569998
4	1681.681278
4	1584.527407
4	1906.937630
4	1044.337342
4	1225.119357
4	2348.255716
4	2344.105278
